UDI,Product ID,Type,air_temp,proc_temp,rpm,torque,wear,failure,TWF,HDF,PWF,OSF,RNF,mean_air_temp,std_air_temp,mean_proc_temp,std_proc_temp,mean_rpm,std_rpm,mean_torque,std_torque,rolling_mean_air_temp,rolling_std_air_temp,rolling_mean_proc_temp,rolling_std_proc_temp,rolling_mean_rpm,rolling_std_rpm,rolling_mean_torque,rolling_std_torque,torque_speed_product,temp_ratio,lag_1_torque,diff_lag_1_torque,cumulative_sum_torque
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,300.32576282368467,2.272018472442955,309.9314530760349,1.659072808240085,1540.0765297707405,182.9686989230128,39.95075045357084,9.979906520666404,301.0,0.10000000003519721,311.06000000000006,0.11401754255805747,1702.2,312.2878479864354,33.839999999999996,13.384804817403996,74571.0,1.0335436731982728,29.5,23.5,242221.39999999964
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,300.32589050131924,2.271852853287005,309.9316457783641,1.6590038510667284,1540.0616754617415,182.95726603864284,39.95130277044855,9.979176155320978,301.03999999999996,0.08944271914158994,311.1,0.07071067819787018,1665.0,332.5650312344925,35.44,14.063889931309943,62784.99999999999,1.0332115576220524,53.0,-9.700000000000003,242264.69999999963
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,300.3260181368508,2.2716872695125527,309.93183841714756,1.658934891394595,1540.119208573784,182.99704011449597,39.94863973619126,9.980508306446621,301.08000000000004,0.044721359637660746,311.12,0.04472135967650695,1595.8,189.5592255734312,37.040000000000006,11.49056134399017,44958.200000000004,1.0332115576220524,43.3,-19.499999999999996,242288.49999999962
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,300.326129244972,2.2715164668797176,309.93199802176065,1.6588446989389285,1540.1238048137159,182.98230333644062,39.9483514671942,9.979710732323491,301.08000000000004,0.044721359637660746,311.08000000000004,0.10954451155165083,1586.4,189.5344295899797,37.56,11.467911754107682,59897.600000000006,1.0328903654485049,23.8,14.400000000000002,242326.69999999963
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,300.3262403164661,2.2713457022904993,309.9321740563705,1.6587646315558324,1540.1672985000823,182.9985808113507,39.9460194494808,9.980541168003654,301.06000000000006,0.05477225582025872,311.06,0.11401754255804472,1623.6,213.9656514490094,36.82000000000001,12.213189591585039,46543.200000000004,1.0332225913621262,38.2,-12.400000000000002,242352.49999999962
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,300.3263513513514,2.271174975731,309.9323500329598,1.6586845680278284,1540.174192485168,182.9842867490451,39.945616348055374,9.979768006990803,301.04,0.054772255818414,311.02,0.08366600271763995,1658.6,181.5318153933326,33.720000000000006,8.474491135165648,59325.0,1.0332225913621262,25.8,11.7,242389.99999999962
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,300.32646234964574,2.271004287187328,309.932509474378,1.6585943986259917,1540.2577030812324,183.08483421133135,39.94198385236447,9.982957317447593,301.02,0.04472135963089951,310.98,0.08366600271628113,1778.0,204.8621487732641,28.639999999999997,8.898483016784443,36641.299999999996,1.0328903654485049,37.5,-19.6,242407.89999999962
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,300.3265568369028,2.270829112994462,309.93266886326194,1.658504238716047,1540.2677100494234,183.0714101236852,39.941004942339376,9.982426178321765,300.98,0.04472135962642221,310.94,0.054772255844501676,1720.4,206.33298330610884,30.68,8.677960589908274,54434.0,1.0332336324360252,17.9,16.1,242441.89999999962
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,300.32665129303246,2.2706539790815863,309.93282819963764,1.6584140882999987,1540.280019766101,183.05884217355865,39.93969691978257,9.982124163104412,300.96,0.05477225581108249,310.93999999999994,0.054772255844501676,1729.8,198.57920334214,29.439999999999998,7.725477331531117,51680.0,1.0332336324360252,34.0,-2.0,242473.89999999962
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,300.32674571805006,2.270478885433379,309.93297101449275,1.6583148387982996,1540.2654808959157,183.04727099039505,39.94029973649539,9.981412544584483,300.93999999999994,0.05477225580923777,310.9,0.07071067818987704,1659.4,226.17537443320168,33.0,9.52129192914497,63307.200000000004,1.032901296111665,32.0,11.600000000000001,242517.49999999962
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,300.326840111971,2.270303832034526,309.93311378231516,1.6582156037540439,1540.290959986827,183.04296693945548,39.93869586695209,9.981373186274201,300.91999999999996,0.04472135961966097,310.86,0.054772255840427615,1682.0,222.11708624056587,31.54,9.213468402290268,51189.0,1.032901296111665,43.6,-13.400000000000002,242547.69999999963
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,300.3269344748107,2.270128818869722,309.9332565031281,1.6581163831658232,1540.3320711228187,183.05593836443373,39.93643398090221,9.982108044283205,300.9,0.0,310.84000000000003,0.05477225583942483,1630.6,125.07317857957791,33.2,6.485368146836475,46898.0,1.032901296111665,30.2,-4.0,242573.89999999964
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,300.3270452674897,2.2699583641707903,309.9333991769547,1.658017177032227,1540.330864197531,183.04089310423765,39.936329218107,9.981289642500524,300.91999999999996,0.04472135961966097,310.82,0.0447213596576707,1617.0,132.5688500364961,34.26,7.056769799277936,60246.899999999994,1.0325581395348837,26.2,13.099999999999998,242613.19999999963
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,300.3271560236998,2.2697879473880618,309.9335582620145,1.6579270844477578,1540.375740618828,183.05925244810444,39.934447004608295,9.981546432072898,300.93999999999994,0.05477225580923777,310.82,0.0447213596576707,1656.6,158.7995591933397,33.559999999999995,7.496866011874639,51670.5,1.0328903654485049,39.3,-10.799999999999997,242641.69999999963
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,300.32726674345895,2.2696175685077034,309.9337172947178,1.6578370013643078,1540.3677801546817,183.04523961338322,39.93391476057265,9.980811248641805,300.9599999999999,0.05477225581108249,310.84,0.05477225583940472,1664.6,146.44213874428013,32.18,5.575571719563936,54756.4,1.0328903654485049,28.5,8.200000000000003,242678.39999999964
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,300.3273609740046,2.2694427128906254,309.9338433695294,1.6577297323568527,1540.3576834485027,183.03187114334625,39.93446857518921,9.98008341507116,300.96,0.05477225581108249,310.82,0.0836660027109741,1621.4,165.81103702708995,34.8,7.24154679609275,64040.7,1.032568959787305,36.7,6.599999999999994,242721.69999999963
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,300.32743872347424,2.2692641087842866,309.9339694028623,1.6576224821228445,1540.3245599605198,183.03503416563942,39.937621319295936,9.982289400677946,300.94,0.0894427191359254,310.8,0.10000000004764394,1531.2,173.6496472786484,41.379999999999995,11.28946411482854,79134.90000000001,1.0329122340425532,43.3,15.800000000000004,242780.79999999964
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,300.32751644736845,2.269085546724442,309.93409539473686,1.6575152506579656,1540.2967105263158,183.0328611217253,39.93840460526316,9.981655179667795,300.9,0.10000000003009801,310.78,0.10954451154405405,1498.8,187.7690070272488,42.46,11.29902650673948,61283.700000000004,1.0329122340425532,59.1,-14.399999999999999,242825.49999999965
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,300.3276105903634,2.2689108135660554,309.9342213451735,1.657408037957899,1540.2848215753988,183.02015666288372,39.93778983719783,9.980949418696975,300.88,0.0836660026881683,310.73999999999995,0.08944271915152541,1429.8,69.73306245963242,44.0,9.261749294814745,53141.600000000006,1.032568959787305,44.7,-8.5,242861.69999999966
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,300.3277047024005,2.268736120520044,309.9343472541927,1.6573008440183277,1540.2809930943768,183.005351079497,39.93807957908582,9.980154298275117,300.86,0.05477225580176618,310.7,0.0,1434.8,75.92891412366568,45.0,8.516454661418768,63258.9,1.032568959787305,36.2,5.5,242903.39999999967
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,300.327798783495,2.268561467571174,309.9344731218149,1.657193668834935,1540.2500410981424,183.0062283813171,39.93914187078744,9.979677725138556,300.86,0.05477225580176618,310.7,0.0,1409.4,78.6403204469501,45.620000000000005,8.474491135165668,62732.799999999996,1.032568959787305,41.7,4.699999999999996,242949.79999999967
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,300.3278928336621,2.2683868547042203,309.9345989480605,1.6570865124034047,1540.225180802104,183.00145909156075,39.940795529257066,9.979690987834468,300.88,0.04472135961500495,310.7,0.0,1419.4,70.17335676735863,43.8,5.200480747008051,69450.0,1.032568959787305,46.4,3.6000000000000014,242999.79999999967
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,300.32797041906326,2.268208499083446,309.93470829909614,1.656972279385826,1540.2193919474116,182.98697608695394,39.94018077239112,9.978986022224264,300.88,0.04472135961500495,310.67999999999995,0.0447213596495566,1446.2,72.61335965233253,42.1,6.137589103222968,54481.00000000001,1.0325797872340425,50.0,-13.799999999999997,243035.99999999968
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,300.3280644101216,2.268033967346329,309.9348176141965,1.6568580688273522,1540.2190272757148,182.97194177482933,39.93964837331581,9.978252464375377,300.88,0.04472135961500495,310.65999999999997,0.05477225583085119,1460.2,83.75977554888142,42.2,6.020382047677816,56444.600000000006,1.0322366234629448,36.2,0.5,243072.6999999997
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,300.32815837029733,2.2678594756450705,309.93495975028753,1.6567590559167018,1540.2094627895515,182.95843071633675,39.93916543453261,9.977503803520287,300.88,0.04472135961500495,310.68,0.08366600270661527,1453.2,79.16249111794673,41.260000000000005,6.468230051567529,54834.0,1.032901296111665,36.7,0.29999999999999716,243109.6999999997
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,300.32825229960577,2.2676850239644786,309.9351018396846,1.6566600574330732,1540.2191195795006,182.94495312051015,39.938025624178714,9.977080578014506,300.88,0.04472135961500495,310.7,0.10000000004503305,1502.6,77.26771641506558,38.58,6.581185303575727,52767.0,1.032901296111665,37.0,-4.0,243142.6999999997
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,300.3283461980621,2.267510612289367,309.9352438824109,1.656561073375033,1540.2085728362622,182.93177871099454,39.93787157168665,9.976268381377617,300.88,0.04472135961500495,310.71999999999997,0.10954451154261634,1520.0,50.4232089419049,36.38,2.1684095554117566,57564.0,1.032901296111665,33.0,6.0,243181.6999999997
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,300.32844006568143,2.2673362406045596,309.93536945812804,1.6564540271166543,1540.203448275862,182.9171937643034,39.937471264367815,9.975498058432501,300.9,0.0,310.74,0.0894427191515115,1520.8,50.15675428094404,36.64,2.2187834504523023,56587.5,1.032568959787305,39.0,-1.5,243219.1999999997
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,300.3285339024791,2.2671619088948876,309.93551141027746,1.656355074156492,1540.2309965522902,182.91481143151432,39.935692004596945,9.975645552882723,300.9,0.0,310.78000000000003,0.044721359655409805,1554.8,98.78107106120585,35.12,4.030756752769997,49702.8,1.032901296111665,37.5,-8.399999999999999,243248.2999999997
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,300.32862770847015,2.266987617145189,309.9356369008536,1.6562480632910372,1540.2099474720947,182.90717424765782,39.938575180564676,9.977364751942078,300.9,0.0,310.76,0.05477225583562448,1540.8,115.26361090994416,39.22,10.934669633784148,81190.0,1.032568959787305,29.1,28.4,243305.7999999997
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,300.32872148366977,2.2668133653403113,309.935762350238,1.6561410711404678,1540.2292795010667,182.89838675603673,39.936697849991795,9.977621993091471,300.9,0.0,310.74,0.05477225583466709,1552.6,125.29485224860198,38.32,11.730814123495485,47253.0,1.032568959787305,57.5,-29.0,243334.2999999997
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,300.3288316376764,2.2666436512747277,309.93590416803414,1.6560421659328368,1540.2021660649818,182.895624896651,39.93953068592058,9.979253771492042,300.91999999999996,0.04472135961948225,310.74,0.05477225583466709,1532.4,146.994217573342,41.96,14.493032808905157,78650.0,1.0325581395348837,28.5,28.700000000000003,243391.4999999997
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,300.32892534864646,2.2664694782430894,309.9360459392945,1.6559432751390946,1540.1794913863823,182.88918545830282,39.94086956521739,9.978982420709196,300.91999999999996,0.04472135961948225,310.76000000000005,0.05477225583562448,1511.0,158.58436240688744,44.08,14.452750603258933,67436.2,1.032901296111665,57.2,-9.100000000000001,243439.59999999971
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,300.32901902887136,2.266295345111304,309.9361712598425,1.6558363350186556,1540.1650262467192,182.87766904376375,39.94207677165354,9.978608928388006,300.91999999999996,0.04472135961948225,310.73999999999995,0.05477225583466709,1459.8,114.19369509740461,47.72,11.781850448889667,68679.59999999999,1.032568959787305,48.1,-0.8000000000000043,243486.8999999997
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,300.32909627685746,2.266117481156413,309.9362965392816,1.655729413597638,1540.1556503198294,182.86413412652468,39.94221748400853,9.977796488816894,300.9,0.07071067816116249,310.74,0.05477225583466709,1474.0,111.13730246860868,44.38,10.626711626839294,60506.399999999994,1.0329122340425532,47.3,-6.5,243527.6999999997
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,300.3291898983273,2.265943428785487,309.9364381764513,1.655630570525084,1540.1452935388652,182.8509258677352,39.94196457855035,9.976997747413096,300.9,0.07071067816116249,310.76,0.05477225583562448,1437.8,47.4520810923927,46.36,7.343228172949659,56716.799999999996,1.032901296111665,40.8,-2.3999999999999986,243566.0999999997
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,300.32926709296606,2.2657656474484664,309.93656337104443,1.6555236844484176,1540.2082308575177,182.9019874681836,39.93908837514346,9.978708075000243,300.86,0.05477225580169678,310.74,0.05477225583466709,1547.6,212.82222628287445,39.4,10.368944015665292,43097.6,1.0329122340425532,38.4,-16.0,243588.49999999968
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,300.32936065573773,2.2655916757763053,309.9366885245902,1.6554168170591268,1540.2195081967213,182.88911336632398,39.93724590163934,9.978927606952992,300.86,0.05477225580169678,310.72,0.044721359651892154,1589.0,196.96065596966068,35.519999999999996,9.91952619836254,46178.299999999996,1.032568959787305,22.4,6.300000000000001,243617.1999999997
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,300.32943779708245,2.2654139769935178,309.9368136371087,1.6553099683528996,1540.276184232093,182.92769584315747,39.93415833469923,9.981023645743617,300.84,0.054772255799863744,310.71999999999997,0.044721359651892154,1675.8,216.18441201899603,30.28,9.0203658462393,39794.600000000006,1.0329122340425532,28.7,-7.599999999999998,243638.2999999997
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,300.32949852507375,2.2652332773043744,309.93692232055065,1.6551960770938858,1540.2885939036382,182.91527232766126,39.93246476565061,9.981082407249836,300.82,0.08366600268452964,310.7,0.0707106781823602,1702.4,193.5259672498733,28.04,6.895143218237047,47833.600000000006,1.0329231792484204,21.1,8.5,243667.8999999997
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,300.32955923316405,2.265052620805337,309.9370473537605,1.6550892676804474,1540.2724889398658,182.90461083628873,39.93300016385384,9.980352164589998,300.78,0.08366600268215171,310.68,0.044721359649568505,1695.4,204.06322549641087,29.0,8.775819050094437,62294.4,1.033255736614566,29.6,13.600000000000001,243711.09999999971
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,300.32963630406294,2.2648750486887246,309.9371887287025,1.654990524348873,1540.2506553079947,182.89758037042088,39.93384665792923,9.979753609381376,300.78,0.08366600268215171,310.7,0.0707106781823602,1592.0,189.7537878409784,33.54,10.254901267199052,63455.700000000004,1.0332446808510638,43.2,1.8999999999999986,243756.19999999972
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,300.32971334971336,2.264697518215986,309.93733005733003,1.6548917954085747,1540.237674037674,182.88541061716043,39.934070434070435,9.978951417236567,300.76000000000005,0.05477225579261072,310.71999999999997,0.08366600270786878,1562.4,197.8112736928789,36.06,10.31615238351978,60339.299999999996,1.0332446808510638,45.1,-3.8000000000000043,243797.4999999997
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,300.32979037012774,2.264520029370895,309.93748771699967,1.654802113443285,1540.234687192925,182.87058061263994,39.93509662626924,9.978456308562068,300.76,0.05477225579261072,310.76000000000005,0.11401754255077493,1489.6,82.05668772256806,41.08,6.684085576950761,70316.40000000001,1.0335771276595744,41.3,4.900000000000006,243843.69999999972
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,300.32988373997057,2.2643463440435245,309.9376616996889,1.6547224605353739,1540.2169641395121,182.86085051817358,39.93643360078598,9.978186194168119,300.8,0.07071067815405964,310.84000000000003,0.1140175425525697,1452.8,43.30935233871603,44.779999999999994,2.6338185207036195,68879.2,1.0335659687603855,46.2,1.8999999999999986,243891.79999999973
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,300.32997707924034,2.2641726984308637,309.9378356254093,1.6546428115927314,1540.2002292075965,182.85055612486562,39.937917485265224,9.978043180891406,300.84000000000003,0.05477225579982872,310.9,0.10000000005013616,1452.0,43.59472445146371,45.94,3.0138015860373852,70462.0,1.0335659687603855,48.1,0.8999999999999986,243940.79999999973
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,300.330054018661,2.26399533261634,309.9379931248977,1.6545531528217434,1540.222786053364,182.84408753129227,39.935979702078896,9.978375863955247,300.84000000000003,0.05477225579982872,310.91999999999996,0.08366600271394142,1506.2,102.42655905574024,42.540000000000006,8.603662011027705,47151.8,1.0335771276595744,49.0,-20.9,243968.89999999973
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,300.3301309328969,2.2638180083653685,309.93815057283143,1.6544635035588335,1540.2184942716858,182.82942955847562,39.93577741407529,9.977571665131453,300.84000000000003,0.05477225579982872,310.94,0.05477225584392569,1516.8,99.27335997133896,42.019999999999996,8.774223612377408,58591.8,1.0335771276595744,28.1,10.600000000000001,244007.59999999974
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,300.3301914580265,2.2636376904123203,309.9382916053019,1.6543648443908652,1540.2174766813941,182.81448476130615,39.936000654557354,9.97677039944655,300.82,0.083666002684522,310.91999999999996,0.08366600271394142,1519.2,99.57509728842369,41.040000000000006,8.458605085946573,63354.2,1.0335882939807117,38.7,2.5999999999999943,244048.89999999973
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,300.3302519633508,2.2634574154976255,309.93843259162304,1.654266199611251,1540.2086060209424,182.80084182189702,39.93620746073299,9.975967171632092,300.78000000000003,0.08366600268217464,310.88,0.08366600271273376,1530.0,90.24411338142251,39.660000000000004,7.530803409995587,61223.200000000004,1.0335882939807117,41.3,-0.09999999999999432,244090.09999999974
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,300.33031244887945,2.2632771836041847,309.93857353181744,1.6541675692185125,1540.2715524292491,182.85213071038706,39.933273351873055,9.977788586912231,300.73999999999995,0.054772255790864595,310.84,0.05477225583932557,1627.4,182.14225209983277,34.260000000000005,8.742024937049818,42350.0,1.0335882939807117,41.2,-19.200000000000003,244112.09999999974
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,300.33037291462216,2.2630969947149073,309.93871442590773,1.6540689532111685,1540.3016028786392,182.8522719371437,39.931648675171736,9.977781188799177,300.71999999999997,0.04472135959718314,310.82000000000005,0.04472135965767625,1636.6,186.44784793608918,34.64,8.44351822405808,51720.0,1.0335882939807117,22.0,8.0,244142.09999999974
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,300.3304497138185,2.262919881294241,309.9388552739166,1.653970351587737,1540.303025347506,182.83735159080726,39.9309239574816,9.97712613142032,300.71999999999997,0.04472135959718314,310.8,0.0,1643.6,181.27961826967487,34.0,8.17587915761974,54989.5,1.0332446808510638,30.0,5.5,244177.59999999974
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,300.3305264879006,2.262742809338798,309.9390124264225,1.6538807721081241,1540.2894048397645,182.82550413923863,39.93219424460432,9.976804914225939,300.74,0.054772255790864595,310.82,0.04472135965767625,1628.2,195.62131785671787,35.28,9.919526198362549,69498.90000000001,1.0335771276595744,35.5,12.200000000000003,244225.29999999976
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,300.33060323688085,2.2625657788324505,309.93916952754614,1.6537912021435734,1540.2751348700344,182.8139638557274,39.93284289684486,9.976118244549763,300.76,0.054772255792669096,310.84000000000003,0.05477225583932558,1621.6,202.068800164694,35.82000000000001,10.384941020535503,63786.7,1.0335771276595744,47.7,-3.8000000000000043,244269.19999999975
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,300.33067996077153,2.2623887897590786,309.9393429225237,1.6537116327286772,1540.2813010787838,182.79965640833498,39.93357306309252,9.97546625996096,300.78,0.04472135960381726,310.88,0.08366600271273376,1552.2,110.78673205758454,40.3,7.308556629047989,70063.2,1.033909574468085,43.9,0.5,244313.59999999974
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,300.33077300212454,2.2622155937411783,309.93953260336656,1.6536430437046565,1540.2461186468377,182.80543381900824,39.937081222421966,9.978425208525803,300.82000000000005,0.04472135960820877,310.93999999999994,0.11401754255477797,1472.4,99.19576603867243,46.58,9.428520562633452,81355.0,1.033898305084746,44.4,17.0,244374.99999999974
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,300.3308660130719,2.262042437252386,309.93972222222226,1.6535744525042861,1540.2348039215685,182.7926388370246,39.936977124183,9.977613134555426,300.84000000000003,0.054772255799835856,311.0,0.10000000005265397,1456.8,89.82872591770987,47.339999999999996,8.410291314811985,57810.299999999996,1.033898305084746,61.4,-22.1,244414.29999999973
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,300.3309589936285,2.2618693202777753,309.93992811632086,1.6535178170501241,1540.223656265316,182.7797850045315,39.93698742035615,9.9767979693019,300.86,0.05477225580163517,311.06,0.11401754255738787,1459.8,90.08717999803879,45.8,9.011381692060421,58880.0,1.034230641409106,39.3,0.7000000000000028,244454.29999999973
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,300.3310519438092,2.2616962428024276,309.94011760862463,1.6534492181973253,1540.2100620712185,182.7679489397506,39.93657301535446,9.976035664733377,300.88,0.044721359614819864,311.1,0.0707106781965935,1460.6,90.02943962948477,44.5,9.789279850939069,54491.799999999996,1.033898305084746,40.0,-2.6000000000000014,244491.69999999972
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,300.33116119549237,2.261527674615295,309.94029070716965,1.6533696538998897,1540.1874897925854,182.76155632067434,39.93908214927323,9.97715290771962,300.91999999999996,0.04472135961926856,311.1,0.0707106781965935,1425.4,63.00238090738349,46.68,10.910866143437094,77530.59999999999,1.0332225913621262,37.4,17.9,244546.9999999997
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,300.33125408229915,2.261354675034789,309.9404474199869,1.6532801209313537,1540.1771717831482,182.74841532475693,39.9393370346179,9.97635808687241,300.91999999999996,0.04472135961926856,311.06000000000006,0.11401754255738787,1455.8,30.97902516218089,42.7,7.1961795419515076,61295.5,1.0332336324360252,55.3,-13.799999999999997,244588.4999999997
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,300.3313469387755,2.261181714909274,309.94060408163267,1.6531905975057144,1540.2076734693878,182.7490855132665,39.9377306122449,9.976335736705536,300.91999999999996,0.04472135961926856,311.02,0.13038404814480586,1507.0,126.54050734843383,40.86,9.184388929047005,51982.700000000004,1.0332336324360252,41.5,-11.399999999999999,244618.59999999971
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,300.3314397649363,2.2610087942238635,309.9407606921319,1.6531010836247446,1540.2819131570357,182.82652785497677,39.934508651648706,9.978708311739664,300.91999999999996,0.04472135961926856,310.96,0.08944271915773609,1611.6,248.1245654908015,36.9,13.0872074943435,40299.0,1.0332336324360252,30.1,-9.900000000000002,244638.79999999973
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,300.33153256079646,2.2608359129636773,309.9409172515097,1.6530115792902125,1540.2541211033133,182.82454821908345,39.93655949077852,9.979185084222184,300.91999999999996,0.04472135961926856,310.91999999999996,0.04472135966320372,1594.2,264.20579100390484,39.92,14.854359629415233,71925.0,1.0332336324360252,20.2,32.3,244691.29999999973
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,300.3316253263707,2.2606630711138442,309.9410737597911,1.6529220845038815,1540.2031657963446,182.85314081172947,39.940877937336815,9.984095480897718,300.9,0.0,310.9,0.0,1559.4,304.2717535362082,42.14,18.183866475532685,81539.20000000001,1.0332336324360252,52.5,13.900000000000006,244757.69999999972
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,300.331718061674,2.260490268659499,309.94124653287645,1.6528425588152469,1540.1964431391743,182.83897820787192,39.94056126611193,9.983311600888658,300.9,0.0,310.91999999999996,0.04472135966320372,1563.8,302.9384425918887,41.44,18.28176687303504,56962.0,1.0335659687603855,66.4,-28.400000000000006,244795.69999999972
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,300.3318270799348,2.2603219678595194,309.9414192495922,1.652763037197488,1540.1911908646002,182.82452418788662,39.941696574225126,9.982892875518449,300.91999999999996,0.04472135961929716,310.94,0.054772255843879604,1520.0,288.95241822832884,44.8,17.18764090851336,70725.2,1.0332225913621262,38.0,8.899999999999999,244842.59999999971
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,300.33193606263256,2.2601537041870388,309.94157559941283,1.6526735658089455,1540.1802316098515,182.81162531350932,39.9423911270592,9.982226722218893,300.93999999999994,0.054772255808940726,310.93999999999994,0.054772255843879604,1415.6,118.38623230764233,49.60000000000001,10.743137344370245,65106.600000000006,1.0328903654485049,46.9,-2.6999999999999957,244886.79999999973
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,300.33204500978474,2.2599854776286197,309.94174820613176,1.6525940551978446,1540.1965101108938,182.80116045705424,39.94200913242009,9.981457433089655,300.96,0.054772255810785445,310.96,0.054772255844813635,1469.6,149.79753001968712,46.62,11.756359980878525,61664.0,1.0332225913621262,44.2,-6.600000000000001,244924.39999999973
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,300.33217022664275,2.2598224684173718,309.9419370617968,1.652525483671973,1540.1783792597423,182.79176913414744,39.94242621881624,9.980696965679373,301.0,0.07071067816822514,311.0,0.07071067819315989,1509.8,78.9854416965498,41.839999999999996,4.0103615797084124,60732.5,1.0332115576220524,37.6,4.899999999999999,244966.89999999973
